id,win,kills,deaths,assists,largestkillingspree,largestmultikill,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgtoturrets,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,wardsplaced,wardskilled,firstblood
180,0,5,5,18,2,1,1237,0,0,0,0,164154,150653,11629,1872,939,33934,32592,1342,0,15449,1,1681,0,35005,4278,28619,2108,12,1,0
181,0,2,8,4,2,2,457,1,0,0,0,85497,1235,83842,420,0,8632,651,7880,100,1982,1,2043,0,19707,3876,12319,3511,8,0,0
182,1,7,4,17,5,2,527,1,0,0,0,129371,40806,76519,12046,0,14693,3814,10242,636,4371,1,2914,0,21208,4273,15230,1704,7,2,1
183,1,2,3,15,0,1,656,0,0,0,0,14644,6050,6988,1605,0,5358,2373,2850,134,4727,4,1405,0,12572,3785,7707,1079,13,2,0
184,0,9,9,8,4,2,465,1,0,0,0,120328,1080,104923,14325,0,20951,68,16211,4671,8777,1,0,0,32536,9109,22984,442,9,3,0
185,0,7,2,8,6,1,1813,0,0,0,0,231576,37406,193660,510,0,39709,6983,32486,240,6267,4,1512,0,31448,10292,19709,1446,7,2,0
186,0,0,10,6,0,0,489,0,0,0,0,13929,8750,4219,959,0,5197,3346,892,959,969,2,116,0,26211,10396,15815,0,21,5,0
187,1,3,3,10,2,1,505,0,0,0,0,48737,42997,5026,712,0,16651,15808,562,280,520,1,3428,0,8131,3551,4243,336,21,1,0
188,0,7,4,2,3,1,634,0,0,0,0,108232,2723,99726,5782,267,13442,1086,10792,1564,4911,1,330,0,17762,5091,11264,1406,6,1,0
189,1,6,4,6,4,1,870,0,0,0,0,183588,21738,151276,10574,734,10512,1089,8290,1132,13653,1,2318,0,31859,7599,24259,0,10,1,0
190,0,2,2,11,2,1,1731,0,0,0,0,22657,15011,3932,3713,0,4471,3596,830,45,956,2,0,0,10504,1344,9160,0,40,10,0
191,0,4,3,4,4,1,846,0,0,0,0,75196,67314,7882,0,0,10196,9526,669,0,577,1,3045,0,8216,3771,4367,78,8,1,0
192,0,4,6,10,2,2,671,1,0,0,0,12048,6679,4198,1171,0,6126,4053,1902,171,1877,4,0,0,18854,7327,10953,573,23,6,0
193,0,1,4,3,0,1,605,0,0,0,0,88687,13470,67575,7642,0,3235,956,2239,40,5419,1,0,0,20705,5673,14506,526,10,0,0
194,0,2,3,14,2,1,900,0,0,0,0,44410,22509,11562,10338,0,11632,9068,2563,0,14359,5,532,0,28041,9350,15711,2978,16,0,0
195,1,8,7,4,4,2,532,1,0,0,0,138892,112799,9657,16436,0,28554,26663,911,980,1667,1,0,0,17719,8332,9054,332,12,1,0
196,1,12,4,5,4,3,825,2,1,0,0,165921,152951,11567,1401,0,25803,24500,309,993,214,1,6592,0,16642,10153,6305,184,7,1,0
197,1,0,0,0,0,0,0,0,0,0,0,8636,2549,5676,410,166,0,0,0,0,505,1,0,0,1028,173,855,0,1,0,0
198,1,12,8,7,6,3,526,3,2,0,0,259660,3296,251587,4776,1019,33044,1691,30799,554,3680,3,10110,0,29122,12025,16538,559,15,2,0
199,0,3,4,1,2,2,370,1,0,0,0,8390,3997,4156,235,0,4653,2007,2410,235,919,3,0,0,10127,1776,8350,0,13,1,0
200,0,2,7,2,2,1,233,0,0,0,0,61569,49100,12469,0,0,8363,6522,1840,0,3279,1,0,0,17264,11455,5773,36,10,0,0
201,1,6,5,10,2,1,423,0,0,0,0,140392,13762,125925,703,698,22043,1744,20106,192,6062,3,3687,0,18665,4310,14041,313,9,0,0
202,1,3,3,29,2,1,1373,0,0,0,0,35275,17556,9087,8631,0,8669,7422,1247,0,8364,5,0,0,25525,12047,11899,1579,17,0,0
203,1,3,6,12,2,1,470,0,0,0,0,22270,14671,7196,402,0,7539,5063,2073,402,3128,8,1669,0,17554,9130,7928,495,11,2,0
204,0,10,2,4,9,2,1472,1,0,0,0,130393,26677,95557,8158,0,15297,3346,11247,702,5419,1,1036,0,23712,8272,14084,1356,15,2,0
205,0,6,11,1,2,2,288,2,0,0,0,105087,10113,84275,10698,478,16273,1365,12369,2539,2937,3,3334,0,25921,7013,17717,1190,6,0,0
206,1,24,7,12,12,3,1107,6,1,0,0,174774,143238,31311,225,0,55841,49449,6292,100,9232,1,6489,0,41521,14047,26294,1178,9,1,0
207,1,8,11,4,2,2,326,1,0,0,0,146386,4692,124883,16810,675,13115,396,10844,1873,7526,1,3224,0,28202,6441,21331,430,10,0,0
208,0,8,9,7,4,1,588,0,0,0,0,97558,0,97318,240,0,13123,0,13123,0,996,1,481,0,30188,11146,15192,3849,17,1,0
209,0,3,7,18,2,1,731,0,0,0,0,20767,14623,2924,3219,0,11626,9033,1127,1465,14168,10,0,0,22253,10327,11126,799,42,5,0
210,1,3,2,0,3,1,861,0,0,0,0,78700,701,73557,4440,323,8895,401,6478,2015,2121,1,1505,0,12834,1730,10800,303,8,0,0
211,1,14,6,12,4,1,1023,0,0,0,0,351450,2222,322917,26310,0,39134,0,37711,1423,10399,1,5610,0,35317,9778,25210,328,8,0,1
212,1,16,4,4,7,2,638,3,0,0,0,132748,3514,127848,1386,456,29706,933,28490,282,4803,2,3119,0,25504,4677,20563,264,9,1,0
213,1,9,8,11,3,2,209,1,0,0,0,210414,20260,190153,0,835,23618,2424,21193,0,666,1,0,0,21581,5168,16216,196,9,1,1
214,1,11,7,11,4,2,728,1,0,0,0,184475,152,162881,21441,857,35014,152,27005,7856,3258,4,0,0,27076,5054,21389,632,2,1,0
215,0,12,9,11,3,1,806,0,0,0,0,255547,222073,29199,4273,0,40633,35224,4159,1250,11822,1,8084,0,44047,14152,28427,1467,6,4,0
216,1,16,4,5,15,3,512,5,2,0,0,156653,44777,107588,4288,519,27479,15102,10837,1539,3206,3,12720,0,14250,6299,7292,658,9,2,0
217,0,3,6,10,3,3,885,1,1,0,0,105196,14325,90870,0,963,18165,2424,15740,0,1908,1,0,0,18935,3636,14670,628,6,0,0
218,0,4,5,10,2,2,578,1,0,0,0,90639,18361,64287,7989,0,13542,1299,9408,2833,6928,1,168,0,30313,4342,25292,678,9,0,0
219,0,12,15,8,2,2,235,1,0,0,0,125537,40108,85428,0,0,29692,11351,18340,0,577,1,302,0,39377,8497,27279,3600,2,1,1
220,1,1,1,17,0,1,1252,0,0,0,0,23076,14342,7524,1209,0,7302,6122,898,281,3665,5,2661,0,9851,6088,3605,158,17,2,0
221,0,3,9,7,0,1,587,0,0,0,0,26245,12166,9850,4229,0,7553,4962,2522,69,4586,6,339,0,31697,11903,19411,382,20,5,0
222,1,2,2,5,0,1,1371,0,0,0,0,102316,88879,12873,563,0,16176,15131,481,563,1390,1,1056,0,9825,4546,4439,839,7,4,0
223,1,1,4,15,0,1,640,0,0,0,0,36336,21713,8281,6341,0,8098,6014,2084,0,5250,5,1024,0,18311,5049,10959,2303,20,3,0
224,1,19,1,12,17,4,615,3,1,1,0,206627,188285,16015,2326,0,34536,32737,1763,36,3941,1,16284,0,11710,4209,7409,92,9,2,0
225,0,2,8,0,0,1,222,0,0,0,0,63080,52264,10647,168,0,6831,5873,790,168,87,1,0,0,10661,5531,4622,508,4,0,0
226,1,11,7,11,3,2,415,2,0,0,0,146798,38269,99204,9324,0,21885,5381,16318,184,6992,1,3979,0,30276,4781,24170,1325,25,0,0
227,1,1,1,17,0,1,1441,0,0,0,0,388917,8143,4593,376180,0,4574,2740,850,982,5801,8,1310,0,7570,4318,3251,0,8,3,0
228,1,14,8,7,3,2,453,2,0,0,0,166317,5065,159769,1482,683,22909,2632,19857,420,1546,3,10310,0,17409,3938,12002,1467,11,2,1
229,0,5,6,6,3,1,693,0,0,0,0,200031,4907,192501,2622,1770,20862,1525,18310,1026,2502,4,6098,0,19670,7777,10803,1089,11,3,0
230,1,16,1,8,14,1,728,0,0,0,0,236328,5187,224891,6249,1055,39706,1265,37438,1001,17831,2,7004,0,33114,5886,18997,8231,7,0,0
231,1,6,4,10,4,1,566,0,0,0,0,90606,82803,7802,0,659,15981,13766,2215,0,4923,1,0,0,15456,7124,8156,176,2,1,0
232,1,4,3,4,2,1,555,0,0,0,0,90332,266,88196,1869,547,11561,266,9425,1869,4379,2,3712,0,17675,6649,10454,572,7,0,0
233,0,6,7,3,3,2,729,1,0,0,0,131893,10620,119348,1923,1584,20652,1380,18931,339,2120,1,1237,0,22608,3252,18543,812,6,1,0
234,0,7,7,10,3,2,405,2,0,0,0,141399,4968,134258,2173,429,19662,1474,18188,0,5066,5,2451,0,25810,13701,12022,86,9,9,0
235,0,5,6,3,3,1,627,0,0,0,0,65811,60273,5075,462,0,10739,8791,1485,462,914,1,0,0,14462,8712,5750,0,0,0,0
236,1,0,0,0,0,0,0,0,0,0,0,3662,319,3320,22,0,359,27,310,22,40,1,0,0,496,156,236,103,0,0,0
237,0,2,8,4,2,1,1274,0,0,0,0,171783,79119,86252,6412,0,11882,5611,4295,1976,9596,1,62,0,55060,28106,22966,3988,17,2,0
238,0,5,14,4,0,2,276,1,0,0,0,76713,17952,58129,631,0,13118,3364,9629,125,103,1,2724,0,27124,3583,21718,1822,1,0,0
239,0,1,8,9,0,1,645,0,0,0,0,40277,24000,11783,4493,0,6363,4734,1629,0,6784,5,0,0,26419,9960,16183,275,22,0,0
240,0,6,8,11,2,1,553,0,0,0,0,139401,59100,72220,8079,0,18583,11769,5794,1019,21694,1,230,0,48593,6953,38312,3327,13,1,0
241,0,3,6,16,0,1,827,0,0,0,0,98849,65777,26658,6414,0,14264,9713,3326,1224,8775,1,265,0,36934,14175,19230,3527,11,0,1
242,0,1,8,11,0,1,602,0,0,0,0,22036,12600,6351,3085,0,7736,5406,2329,0,936,3,0,0,29071,7169,20412,1489,7,0,0
243,1,3,2,15,0,1,613,0,0,0,0,21477,13146,7244,1086,0,9133,6237,1953,942,3649,6,2028,0,10073,2923,7149,0,12,2,0
244,1,6,2,13,3,1,1102,0,0,0,0,148521,27500,106095,14924,0,9770,1621,8028,120,8510,1,4049,0,27305,10782,16276,247,20,5,0
245,1,7,0,4,7,2,1317,1,0,0,0,92813,2013,87779,3020,224,13098,1307,11557,234,1732,2,6252,0,8033,1719,6314,0,4,0,0
246,0,4,12,6,0,1,532,0,0,0,0,146651,1602,143592,1456,2247,20477,1098,18744,634,3479,2,6345,0,28080,15341,10991,1748,10,0,0
247,0,3,12,8,0,1,347,0,0,0,0,107977,1878,105432,666,706,20901,541,20225,134,1650,3,0,0,24644,5280,18816,548,9,0,0
248,0,1,2,0,0,1,756,0,0,0,0,76228,1458,74599,170,0,11041,424,10446,170,2568,1,0,0,12886,5236,7485,164,8,1,0
249,1,5,9,9,0,1,505,0,0,0,0,179879,159334,20461,84,0,19888,17394,2410,84,954,1,2739,0,22198,10965,10429,803,8,0,0
250,0,5,10,16,2,2,853,1,0,0,0,285172,209413,50901,24857,72,34142,25284,3141,5716,10725,1,3213,0,76739,14814,57114,4810,15,0,0
251,0,2,6,12,0,1,483,0,0,0,0,49874,41013,5535,3326,0,21037,16807,2258,1972,4984,6,575,0,22455,11171,11167,116,21,1,0
252,1,8,7,12,2,2,569,1,0,0,0,137301,126780,10520,0,0,39734,38089,1645,0,2810,8,1733,0,19624,8001,11239,384,24,2,0
253,0,1,8,12,0,1,887,0,0,0,0,127309,451,115386,11471,520,14439,451,11497,2490,2954,3,235,0,22026,11515,10108,402,9,0,0
254,1,4,1,14,4,1,1422,0,0,0,0,23026,12303,8611,2112,0,5016,3999,995,20,6000,6,2273,0,15897,8280,6989,628,33,6,0
255,1,11,1,4,7,2,1066,2,0,0,0,164651,2217,144053,18381,0,13382,355,10291,2735,7012,1,2945,0,21494,5743,15470,279,18,1,0
256,1,6,1,1,5,1,302,0,0,0,0,99332,81812,10488,7030,0,12407,9191,1114,2101,2843,1,0,0,8161,1396,6201,564,5,0,0
257,1,12,0,8,12,2,1406,1,0,0,0,130749,11477,106966,12305,284,13728,2296,11068,364,7259,1,2420,0,16489,3116,13332,40,3,0,0
258,0,6,6,3,4,2,531,1,0,0,0,84529,673,82800,1055,1030,12497,129,12368,0,2063,3,196,0,12467,4633,7762,72,4,3,0
259,1,10,4,15,5,1,660,0,0,0,0,182257,2380,174940,4937,510,19473,2175,16840,458,6106,3,14802,0,18834,8495,10015,323,14,0,0
260,0,6,8,6,3,2,586,1,0,0,0,27871,5393,18143,4333,0,10292,2426,7865,0,2808,3,692,0,30279,14247,15010,1022,25,1,0
261,1,5,1,5,3,1,629,0,0,0,0,124122,102567,12987,8567,659,9250,8201,682,366,9240,3,734,0,17073,3543,13224,306,6,2,0
262,1,8,8,10,3,2,290,1,0,0,0,206436,48588,141603,16244,726,15108,8125,5316,1666,9613,1,6933,0,31091,10158,20530,402,10,3,0
263,1,5,4,4,3,1,884,0,0,0,0,111007,83260,27144,601,590,17205,13659,2944,601,4458,1,2106,0,16643,8264,7744,634,10,0,0
264,1,9,0,0,9,2,0,2,0,0,0,205257,467,195432,9358,947,12144,57,10961,1126,13932,1,0,0,28904,6260,22541,102,8,0,0
265,0,4,7,6,0,1,548,0,0,0,0,87711,16945,70765,0,0,17755,4856,12898,0,932,1,3890,0,21973,3752,17436,785,8,2,0
266,1,10,7,5,3,2,650,1,0,0,0,160759,3464,139247,18048,836,15797,426,12131,3240,9521,1,0,0,28643,7946,20109,587,12,1,0
267,0,15,7,5,10,2,562,2,0,0,0,143794,5290,137699,804,1755,25990,2411,23546,32,3268,2,3272,0,17654,8288,8582,783,8,2,1
268,1,8,0,5,8,1,0,0,0,0,0,161549,146895,13682,972,151,18229,16990,265,972,664,1,6684,0,6548,3534,2751,263,9,2,0
269,1,11,3,20,8,1,439,0,0,0,0,151720,118991,21936,10792,0,24606,19299,2594,2712,44452,1,458,0,47101,17522,22419,7159,15,7,0
270,0,9,11,11,3,1,520,0,0,0,0,285105,6193,263110,15801,943,33827,1817,31260,750,12265,1,0,0,57534,19015,37612,906,2,10,0
271,1,7,6,27,2,1,476,0,0,0,0,39157,20467,13204,5485,0,13920,8688,5017,215,9112,8,2035,0,25891,8755,16742,393,12,0,0
272,1,7,3,7,4,2,874,3,0,0,0,137750,29853,103823,4073,626,24778,11818,11866,1094,4006,2,0,0,15803,6061,9736,5,11,1,0
273,1,7,5,11,3,2,488,1,0,0,0,83078,46223,36367,488,0,19669,12883,6526,260,2175,1,2046,0,20978,9538,10097,1343,12,0,0
274,1,8,3,6,3,1,751,0,0,0,0,171613,157348,13952,312,637,30278,29628,650,0,23143,1,0,0,26727,7438,18560,728,11,2,0
275,0,0,5,23,0,0,1058,0,0,0,0,28064,15882,8521,3660,63,16051,10903,1987,3160,19869,5,1742,0,33577,13524,19136,917,49,8,0
276,1,10,14,8,2,2,321,3,0,0,0,218059,17188,197526,3344,782,29330,2196,25388,1746,3289,1,4146,0,32222,17659,11548,3015,19,0,0
277,1,4,3,23,2,1,1543,0,0,0,0,32968,21207,6714,5046,0,17314,13080,1607,2625,43138,10,1793,0,31250,16440,12617,2192,50,22,0
278,0,3,5,1,2,2,519,1,0,0,0,76527,63735,12550,241,0,11480,10009,1289,181,494,1,736,0,9962,3087,6446,429,10,1,0
279,0,0,0,0,0,0,0,0,0,0,0,2270,138,2132,0,0,252,0,252,0,108,1,0,0,416,133,283,0,0,0,0
280,0,4,4,6,2,1,708,0,0,0,0,191570,4789,174034,12745,396,12163,990,11020,151,7183,1,913,0,23913,10435,12611,866,9,7,0
281,1,8,9,10,3,1,356,0,0,0,0,209628,43203,164830,1594,1494,30536,2238,28015,282,10297,2,3617,0,33216,8233,17906,7076,15,0,1
282,1,6,5,1,2,1,948,0,0,0,0,200556,3164,174646,22745,0,10189,475,7351,2363,10109,1,0,0,25834,5127,20010,695,9,1,1
283,1,4,2,8,3,1,940,0,0,0,0,144660,96968,33234,14457,0,14109,12221,1266,621,7702,1,7976,0,19742,4713,14368,661,11,10,0
284,1,2,0,22,2,1,0,0,0,0,0,15317,5504,7851,1960,0,3635,1474,1783,376,8581,18,2419,0,9676,6695,2879,102,37,9,0
285,1,1,3,16,0,1,667,0,0,0,0,80312,58947,13801,7563,0,10320,8001,1294,1025,4434,1,396,0,17369,7703,9336,330,4,0,0
286,0,0,7,0,0,0,314,0,0,0,0,43283,0,43283,0,0,6744,0,6744,0,772,2,0,0,10884,3748,6775,360,2,1,0
287,1,17,5,11,7,2,951,1,0,0,0,151495,131914,18321,1259,0,33214,31525,1134,554,1944,1,0,0,19925,10325,9452,148,6,1,0
288,0,0,4,0,0,0,219,0,0,0,0,38807,15892,22915,0,0,2288,1477,810,0,200,1,2161,0,5963,1367,4571,24,5,1,0
289,0,3,8,19,0,1,651,0,0,0,0,40084,29968,8069,2047,44,14523,9703,3022,1797,6679,4,758,0,29439,13444,15004,990,28,8,0
290,0,8,10,9,5,2,596,1,0,0,0,153423,98198,54131,1093,151,27511,17355,10155,0,1164,1,1328,0,31923,6440,17351,8131,15,1,0
291,0,7,9,10,5,1,625,0,0,0,0,138932,30242,99599,9089,0,18514,3873,14401,240,7829,1,0,0,35799,13860,21116,822,20,2,0
292,0,3,7,2,2,1,391,0,0,0,0,81082,60363,20344,374,0,7685,6138,1424,122,1506,1,478,0,20667,6352,13522,792,9,3,0
293,0,6,8,5,4,2,448,1,0,0,0,319136,11495,303852,3788,1951,30014,2318,26312,1384,5171,2,402,0,25966,7687,16646,1633,15,3,0
294,0,8,12,6,2,2,296,1,0,0,0,80068,58772,11902,9393,0,17730,11435,1072,5222,1012,1,0,0,24294,3955,19972,367,10,1,0
295,1,1,5,2,0,1,263,0,0,0,0,68584,0,66546,2037,0,3397,0,2925,472,751,1,6441,0,12220,1311,10909,0,8,0,0
296,0,12,11,9,5,3,470,2,1,0,0,214466,194283,19288,894,0,31515,28671,2135,708,6584,1,960,0,33309,14830,16384,2093,13,0,0
297,1,3,6,28,2,1,511,0,0,0,0,34690,15496,13690,5502,0,10079,7634,2444,0,8359,5,1766,0,34022,14659,16288,3075,20,3,0
298,0,2,4,3,2,1,745,0,0,0,0,109855,13088,96686,80,510,11172,935,10237,0,3280,4,1592,0,17969,9417,8299,252,10,0,0
299,1,28,15,24,7,3,384,6,1,0,0,342998,269087,22467,51443,0,107559,75272,976,31310,3798,1,4820,0,43123,15373,22972,4778,23,1,0
300,0,13,5,10,6,2,655,2,0,0,0,123836,25261,97605,969,0,27961,6664,20663,633,3244,3,2411,0,19063,7976,9967,1120,9,1,0
301,0,7,9,8,3,1,473,0,0,0,0,149086,140350,7118,1618,0,25146,24444,701,0,1843,1,228,0,20141,9624,10247,270,10,2,0
302,1,2,5,13,0,1,454,0,0,0,0,46311,5416,39939,954,148,13764,2515,10800,448,1571,2,3826,0,13629,4472,8752,404,12,0,0
303,0,2,7,12,0,1,386,0,0,0,0,113210,101233,10830,1146,0,9727,9133,593,0,1604,1,0,0,21827,6304,12934,2588,9,3,0
304,0,6,7,7,3,1,731,0,0,0,0,148764,6375,140511,1878,788,21628,1404,19726,498,6408,3,1642,0,23314,9033,11390,2890,7,1,0
305,0,2,8,0,2,1,469,0,0,0,0,32195,26896,5298,0,0,7283,6194,1089,0,15,1,0,0,13548,7609,5412,525,4,0,0
306,1,2,3,20,0,1,602,0,0,0,0,45912,17842,18262,9807,0,8676,4591,3934,150,7726,8,0,0,23281,9415,11529,2336,10,2,0
307,0,9,14,4,2,2,285,1,0,0,0,101486,1234,90020,10231,472,19927,953,15174,3799,3344,1,464,0,35700,7488,23566,4644,13,2,0
308,0,7,4,3,7,1,782,0,0,0,0,149654,126806,21600,1248,877,15669,14256,882,530,5579,1,1549,0,22236,9454,11300,1481,12,2,0
309,0,0,3,0,0,0,692,0,0,0,0,8954,5165,2598,1190,0,2958,1722,545,690,3438,4,0,0,8672,2773,5602,296,8,1,0
310,0,10,6,5,5,2,882,1,0,0,0,105824,12156,92376,1292,447,25946,4183,21084,678,2663,1,80,0,30109,17009,12530,569,13,0,0
311,1,7,1,7,5,2,846,1,0,0,0,76843,3812,73030,0,528,11731,1257,10474,0,1785,3,5569,0,8941,2870,5085,984,8,0,0
312,0,6,6,10,3,3,1257,2,1,0,0,205328,3988,197459,3879,606,27038,1956,24085,996,6161,5,2537,0,33924,8918,23414,1591,14,5,0
313,1,15,3,8,7,1,790,0,0,0,0,152522,33004,119014,503,1227,31013,7207,23806,0,4257,1,2874,0,22309,11312,9780,1217,8,3,0
314,0,3,4,3,2,1,1390,0,0,0,0,18279,1901,15255,1122,742,3681,428,2924,328,1208,1,0,0,9593,3200,5507,886,3,0,0
315,0,2,8,9,0,1,587,0,0,0,0,13253,7610,4024,1618,0,6089,4296,1112,680,13164,6,902,0,16114,9931,6064,119,30,4,1
316,0,3,10,11,0,1,657,0,0,0,0,118390,103917,13879,593,0,14751,13569,807,374,3663,1,1558,0,26741,13823,12407,510,18,2,0
317,1,2,7,25,0,1,561,0,0,0,0,30202,20852,6254,3094,0,10320,7258,1551,1510,3244,5,725,0,21399,7969,12979,450,29,4,0
318,1,4,3,7,2,1,835,0,0,0,0,150893,32998,105519,12375,0,11872,3981,6837,1054,8531,1,2093,0,23254,5412,17618,224,10,1,0
319,0,7,10,5,3,2,344,1,0,0,0,72418,10513,61904,0,558,21817,3970,17847,0,1577,2,0,0,21305,10598,9732,974,10,0,0
320,1,1,3,27,0,1,1088,0,0,0,0,41482,25484,7967,8030,19,17825,10051,3893,3880,8458,10,2080,0,20229,9168,9303,1757,20,4,0
321,1,12,5,14,6,2,593,1,0,0,0,153168,107978,30680,14509,604,30557,21030,6939,2587,16887,1,483,0,45288,12352,31865,1070,13,4,0
322,0,8,9,9,3,1,502,0,0,0,0,161680,41326,119492,860,0,20800,5562,14542,695,7055,1,0,0,45205,32738,12307,159,15,4,1
323,0,6,7,6,3,1,474,0,0,0,0,79533,68434,10573,525,388,22827,20912,1695,219,10038,1,0,0,30566,15550,13377,1638,7,1,0
324,0,6,10,8,2,1,317,0,0,0,0,154846,24110,121310,9426,0,16577,3390,12686,500,9058,1,0,0,42137,7028,34003,1105,17,0,0
325,1,23,8,10,6,3,632,3,1,0,0,234343,13984,211862,8497,0,60971,5162,50804,5004,9235,1,7356,0,41656,17147,23257,1251,17,6,1
326,1,0,2,7,0,0,335,0,0,0,0,16848,11923,4632,292,0,4917,3665,1252,0,10173,5,2838,0,5755,2430,3187,138,23,7,0
327,0,12,9,8,4,2,440,1,0,0,0,146005,35904,100650,9450,0,21829,5503,15092,1232,6968,1,0,0,37020,17255,17752,2013,12,3,0
328,0,0,2,1,0,0,876,0,0,0,0,5753,2703,1992,1057,0,2002,1441,560,1,1958,6,0,0,6207,1816,4314,76,12,1,0
329,1,8,2,11,5,1,1015,0,0,0,0,224049,36016,186032,2000,701,25321,2965,22104,252,4336,2,13113,0,16405,4053,11959,392,9,1,0
330,1,5,4,4,2,2,931,1,0,0,0,165723,152911,12603,208,846,22121,20913,1208,0,9923,1,0,0,26795,9916,16708,170,19,2,0
331,0,0,11,7,0,0,205,0,0,0,0,17448,10385,5541,1522,0,6343,4002,1811,530,1083,4,87,0,21209,5730,14686,792,9,1,0
332,0,5,4,3,2,1,875,0,0,0,0,114050,9851,94790,9408,394,11313,1038,9309,966,10218,1,0,0,25180,4793,19864,521,12,1,0
333,0,7,9,9,2,2,531,1,0,0,0,137033,119896,16466,670,0,22758,20729,1359,670,113,1,1668,0,18085,9412,6342,2330,11,2,0
334,1,3,4,17,0,1,682,0,0,0,0,17710,8008,6447,3254,0,7781,3559,2256,1965,8266,10,393,0,22787,11079,11241,466,41,8,0
335,1,5,6,11,3,1,346,0,0,0,0,80758,73698,6236,824,0,34287,32890,1303,94,3963,1,0,0,18664,4590,13589,485,20,4,0
336,0,9,8,7,3,1,513,0,0,0,0,105287,8122,96395,770,0,18541,2462,15449,630,972,1,2880,0,24105,8611,15194,300,3,0,0
337,1,10,6,12,3,2,429,1,0,0,0,216274,183864,11525,20883,0,45370,42439,1131,1800,3186,3,21951,0,14093,8051,5869,173,17,9,0
338,1,0,2,19,0,0,529,0,0,0,0,16551,9676,5849,1024,0,5463,4451,700,311,1993,4,1211,0,10850,3128,7397,324,22,7,0
339,0,2,8,1,0,1,189,0,0,0,0,21459,16512,4540,406,0,4387,3382,598,406,254,1,0,0,9070,6222,2657,190,4,0,0
340,1,4,2,7,3,2,798,1,0,0,0,69972,11320,51669,6982,0,5313,1022,3910,380,3628,1,3103,0,14125,1903,11365,856,6,2,0
341,0,0,7,8,0,0,281,0,0,0,0,43207,23457,16591,3158,169,5384,2779,2276,328,3756,1,0,0,21018,2507,17528,982,9,3,0
342,0,1,0,0,0,1,0,0,0,0,0,2761,0,2761,0,0,564,0,564,0,26,1,0,0,524,0,524,0,1,0,1
343,0,2,8,6,0,1,673,0,0,0,0,87425,62174,14759,10490,0,4990,3498,853,638,5460,1,0,0,25989,6546,19100,342,8,2,0
344,1,11,4,12,5,2,897,1,0,0,0,154358,4354,150004,0,474,26610,2746,23864,0,3998,4,0,0,26120,13598,12522,0,6,1,0
345,1,11,3,22,4,2,914,2,0,0,0,123781,2096,119888,1796,539,19496,1890,17398,208,4286,4,8842,0,14782,4595,9544,642,11,1,0
346,1,11,9,4,3,2,315,1,0,0,0,101079,87711,10853,2514,0,21375,19580,1202,592,836,1,4880,0,18300,9069,6472,2757,10,0,0
347,0,6,6,12,5,1,1029,0,0,0,0,197903,150021,22608,25273,0,24188,21244,2019,924,5365,1,0,0,42761,15678,24034,3048,8,2,0
348,1,13,3,9,12,3,601,2,1,0,0,129255,19060,107343,2850,0,25189,5214,19742,232,2802,1,14106,0,16832,6165,9162,1504,10,0,0
349,0,6,7,2,3,1,468,0,0,0,0,90150,833,89316,0,521,8439,617,7822,0,1315,2,1103,0,12960,4115,7197,1647,11,0,0
350,0,7,8,6,3,1,1011,0,0,0,0,66235,52091,10929,3214,0,17124,14295,2766,62,1380,1,1457,0,20030,9493,9335,1201,24,6,0
351,0,0,9,22,0,0,555,0,0,0,0,38762,27052,9869,1839,0,11786,9789,1817,180,3756,4,491,0,35120,10404,23955,760,40,13,0
352,0,12,10,3,5,2,516,1,0,0,0,108003,1445,105292,1265,507,20229,1132,18535,561,1428,1,2566,0,26203,6045,19941,216,12,0,0
353,1,5,11,12,2,2,581,1,0,0,0,52983,9553,35512,7918,663,13768,2927,10840,0,3880,4,484,0,28244,11127,16394,722,6,0,0
354,0,3,5,16,2,1,818,0,0,0,0,53029,28827,11605,12597,103,13369,9928,2985,456,5916,4,329,0,33625,10301,21997,1326,24,6,0
355,1,0,0,0,0,0,0,0,0,0,0,3748,0,3748,0,73,651,0,651,0,233,2,0,0,784,49,735,0,1,0,0
356,0,0,10,9,0,0,374,0,0,0,0,17990,5845,8007,4137,0,3945,2491,854,600,916,3,657,0,20598,9785,10624,188,8,0,0
357,0,2,10,3,0,1,475,0,0,0,0,127797,111989,10808,5000,0,12614,11983,630,0,1036,1,5000,0,19943,11776,7069,1098,6,0,0
358,1,6,12,14,0,1,417,0,0,0,0,138103,1099,136741,262,991,22459,289,22147,22,4593,1,1584,0,29871,10015,19008,847,10,0,0
359,1,6,2,1,5,1,735,0,0,0,0,51336,30318,21018,0,0,10836,7584,3252,0,193,1,965,0,9880,1674,8122,84,3,0,0
360,0,3,7,18,2,1,567,0,0,0,0,118632,89083,29168,380,0,26021,18998,6641,380,5914,1,0,0,33594,10343,19001,4248,17,2,0
361,0,0,5,0,0,0,396,0,0,0,0,31595,26418,5176,0,0,3528,3101,426,0,499,1,0,0,10192,2456,7374,361,2,0,0
362,1,5,9,9,3,1,412,0,0,0,0,99803,14340,81287,4176,0,15147,2884,8504,3758,1648,1,2568,0,36183,14267,21433,482,4,0,0
